country,year,pathogen,antibiotic,resistance_rate,resistance_pct_raw
Norway,2021,Staphylococcus aureus,Meticillin (MRSA),0.009157509099999999,0.91575091
Norway,2022,Staphylococcus aureus,Meticillin (MRSA),0.0111358574,1.11358574
Norway,2023,Staphylococcus aureus,Meticillin (MRSA),0.019253208799999998,1.92532088
Norway,2024,Staphylococcus aureus,Meticillin (MRSA),0.0205949656,2.05949656
Poland,2001,Staphylococcus aureus,Meticillin (MRSA),0.1523178807,15.23178807
Poland,2002,Staphylococcus aureus,Meticillin (MRSA),0.23118279560000002,23.11827956
Poland,2003,Staphylococcus aureus,Meticillin (MRSA),0.19277108429999998,19.27710843
Poland,2004,Staphylococcus aureus,Meticillin (MRSA),0.1946564885,19.46564885
Poland,2005,Staphylococcus aureus,Meticillin (MRSA),0.2424242424,24.24242424
Poland,2006,Staphylococcus aureus,Meticillin (MRSA),0.19540229879999998,19.54022988
Poland,2007,Staphylococcus aureus,Meticillin (MRSA),0.1513513513,15.13513513
Poland,2008,Staphylococcus aureus,Meticillin (MRSA),0.1212121212,12.12121212
Poland,2009,Staphylococcus aureus,Meticillin (MRSA),0.2015810276,20.15810276
Poland,2010,Staphylococcus aureus,Meticillin (MRSA),0.13117870720000002,13.11787072
Poland,2011,Staphylococcus aureus,Meticillin (MRSA),0.1941860465,19.41860465
Poland,2012,Staphylococcus aureus,Meticillin (MRSA),0.14431673050000002,14.43167305
Poland,2013,Staphylococcus aureus,Meticillin (MRSA),0.1601615074,16.01615074
Poland,2014,Staphylococcus aureus,Meticillin (MRSA),0.22244897949999998,22.24489795
Poland,2015,Staphylococcus aureus,Meticillin (MRSA),0.15762004170000002,15.76200417
Poland,2016,Staphylococcus aureus,Meticillin (MRSA),0.16365688479999999,16.36568848
Poland,2017,Staphylococcus aureus,Meticillin (MRSA),0.151800554,15.1800554
Poland,2018,Staphylococcus aureus,Meticillin (MRSA),0.1587544665,15.87544665
Poland,2019,Staphylococcus aureus,Meticillin (MRSA),0.1493753394,14.93753394
Poland,2020,Staphylococcus aureus,Meticillin (MRSA),0.1384159881,13.84159881
Poland,2021,Staphylococcus aureus,Meticillin (MRSA),0.164726426,16.4726426
Poland,2022,Staphylococcus aureus,Meticillin (MRSA),0.1325,13.25
Poland,2023,Staphylococcus aureus,Meticillin (MRSA),0.1392729134,13.92729134
Poland,2024,Staphylococcus aureus,Meticillin (MRSA),0.10754070260000001,10.75407026
Portugal,2000,Staphylococcus aureus,Meticillin (MRSA),0.2516556291,25.16556291
Portugal,2001,Staphylococcus aureus,Meticillin (MRSA),0.3186180422,31.86180422
Portugal,2002,Staphylococcus aureus,Meticillin (MRSA),0.3812154696,38.12154696
Portugal,2003,Staphylococcus aureus,Meticillin (MRSA),0.4549854791,45.49854791
Portugal,2004,Staphylococcus aureus,Meticillin (MRSA),0.4609595484,46.09595484
Portugal,2005,Staphylococcus aureus,Meticillin (MRSA),0.46574154370000004,46.57415437
Portugal,2006,Staphylococcus aureus,Meticillin (MRSA),0.48085758030000003,48.08575803
Portugal,2007,Staphylococcus aureus,Meticillin (MRSA),0.48373101949999997,48.37310195
Portugal,2008,Staphylococcus aureus,Meticillin (MRSA),0.5289203083999999,52.89203084
Portugal,2009,Staphylococcus aureus,Meticillin (MRSA),0.48848684210000004,48.84868421
Portugal,2010,Staphylococcus aureus,Meticillin (MRSA),0.5333741579,53.33741579
Portugal,2011,Staphylococcus aureus,Meticillin (MRSA),0.5455241009,54.55241009
Portugal,2012,Staphylococcus aureus,Meticillin (MRSA),0.5381443298,53.81443298
Portugal,2013,Staphylococcus aureus,Meticillin (MRSA),0.4677824267,46.77824267
Portugal,2014,Staphylococcus aureus,Meticillin (MRSA),0.4744754149,47.44754149
Portugal,2015,Staphylococcus aureus,Meticillin (MRSA),0.4683614258,46.83614258
Portugal,2016,Staphylococcus aureus,Meticillin (MRSA),0.4357266936,43.57266936
Portugal,2017,Staphylococcus aureus,Meticillin (MRSA),0.3916309012,39.16309012
Portugal,2018,Staphylococcus aureus,Meticillin (MRSA),0.38083989500000004,38.0839895
Portugal,2019,Staphylococcus aureus,Meticillin (MRSA),0.34762633989999997,34.76263399
Portugal,2020,Staphylococcus aureus,Meticillin (MRSA),0.2967565929,29.67565929
Portugal,2021,Staphylococcus aureus,Meticillin (MRSA),0.2513052558,25.13052558
Portugal,2022,Staphylococcus aureus,Meticillin (MRSA),0.24971783290000002,24.97178329
Portugal,2023,Staphylococcus aureus,Meticillin (MRSA),0.2308160779,23.08160779
Portugal,2024,Staphylococcus aureus,Meticillin (MRSA),0.23805555550000002,23.80555555
Romania,2002,Staphylococcus aureus,Meticillin (MRSA),0.3625,36.25
Romania,2003,Staphylococcus aureus,Meticillin (MRSA),0.4588235294,45.88235294
Romania,2004,Staphylococcus aureus,Meticillin (MRSA),0.7052631578,70.52631578
Romania,2005,Staphylococcus aureus,Meticillin (MRSA),0.5869565217,58.69565217
Romania,2006,Staphylococcus aureus,Meticillin (MRSA),0.5301204819,53.01204819
Romania,2007,Staphylococcus aureus,Meticillin (MRSA),0.2619047619,26.19047619
Romania,2008,Staphylococcus aureus,Meticillin (MRSA),0.33333333330000003,33.33333333
Romania,2009,Staphylococcus aureus,Meticillin (MRSA),0.3404255319,34.04255319
Romania,2010,Staphylococcus aureus,Meticillin (MRSA),0.3913043478,39.13043478
Romania,2011,Staphylococcus aureus,Meticillin (MRSA),0.495412844,49.5412844
Romania,2012,Staphylococcus aureus,Meticillin (MRSA),0.5327510917,53.27510917
Romania,2013,Staphylococcus aureus,Meticillin (MRSA),0.6449086160999999,64.49086161
Romania,2014,Staphylococcus aureus,Meticillin (MRSA),0.5601265822,56.01265822
Romania,2015,Staphylococcus aureus,Meticillin (MRSA),0.5723905723,57.23905723
Romania,2016,Staphylococcus aureus,Meticillin (MRSA),0.5073375261999999,50.73375262
Romania,2017,Staphylococcus aureus,Meticillin (MRSA),0.4536489151,45.36489151
Romania,2018,Staphylococcus aureus,Meticillin (MRSA),0.43,43.0
Romania,2019,Staphylococcus aureus,Meticillin (MRSA),0.46880000000000005,46.88
Romania,2020,Staphylococcus aureus,Meticillin (MRSA),0.4729064039,47.29064039
Romania,2021,Staphylococcus aureus,Meticillin (MRSA),0.409978308,40.9978308
Romania,2022,Staphylococcus aureus,Meticillin (MRSA),0.3892617449,38.92617449
Romania,2023,Staphylococcus aureus,Meticillin (MRSA),0.3938992042,39.38992042
Romania,2024,Staphylococcus aureus,Meticillin (MRSA),0.3682664054,36.82664054
Slovakia,2001,Staphylococcus aureus,Meticillin (MRSA),0.054054054000000004,5.4054054
Slovakia,2002,Staphylococcus aureus,Meticillin (MRSA),0.0849420849,8.49420849
Slovakia,2003,Staphylococcus aureus,Meticillin (MRSA),0.126394052,12.6394052
Slovakia,2004,Staphylococcus aureus,Meticillin (MRSA),0.1903114186,19.03114186
Slovakia,2005,Staphylococcus aureus,Meticillin (MRSA),0.1904761904,19.04761904
Slovakia,2011,Staphylococcus aureus,Meticillin (MRSA),0.2614840989,26.14840989
Slovakia,2012,Staphylococcus aureus,Meticillin (MRSA),0.2405063291,24.05063291
Slovakia,2013,Staphylococcus aureus,Meticillin (MRSA),0.4836956521,48.36956521
Slovakia,2014,Staphylococcus aureus,Meticillin (MRSA),0.2796875,27.96875
Slovakia,2015,Staphylococcus aureus,Meticillin (MRSA),0.281303602,28.1303602
Slovakia,2016,Staphylococcus aureus,Meticillin (MRSA),0.2714535901,27.14535901
Slovakia,2017,Staphylococcus aureus,Meticillin (MRSA),0.2920065252,29.20065252
Slovakia,2018,Staphylococcus aureus,Meticillin (MRSA),0.26557377039999996,26.55737704
Slovakia,2019,Staphylococcus aureus,Meticillin (MRSA),0.2717584369,27.17584369
Slovakia,2020,Staphylococcus aureus,Meticillin (MRSA),0.24814814810000002,24.81481481
Slovakia,2021,Staphylococcus aureus,Meticillin (MRSA),0.2233676975,22.33676975
Slovakia,2022,Staphylococcus aureus,Meticillin (MRSA),0.1799307958,17.99307958
Slovakia,2023,Staphylococcus aureus,Meticillin (MRSA),0.1442307692,14.42307692
Slovakia,2024,Staphylococcus aureus,Meticillin (MRSA),0.19262295080000003,19.26229508
Slovenia,2000,Staphylococcus aureus,Meticillin (MRSA),0.2105263157,21.05263157
Slovenia,2001,Staphylococcus aureus,Meticillin (MRSA),0.1962962962,19.62962962
Slovenia,2002,Staphylococcus aureus,Meticillin (MRSA),0.1376811594,13.76811594
Slovenia,2003,Staphylococcus aureus,Meticillin (MRSA),0.127090301,12.7090301
Slovenia,2004,Staphylococcus aureus,Meticillin (MRSA),0.11815561949999999,11.81556195
Slovenia,2005,Staphylococcus aureus,Meticillin (MRSA),0.10315186239999999,10.31518624
Slovenia,2006,Staphylococcus aureus,Meticillin (MRSA),0.0712328767,7.12328767
Slovenia,2007,Staphylococcus aureus,Meticillin (MRSA),0.0829383886,8.29383886
Slovenia,2008,Staphylococcus aureus,Meticillin (MRSA),0.07177033490000001,7.17703349
Slovenia,2009,Staphylococcus aureus,Meticillin (MRSA),0.0955414012,9.55414012
Slovenia,2010,Staphylococcus aureus,Meticillin (MRSA),0.1197478991,11.97478991
Slovenia,2011,Staphylococcus aureus,Meticillin (MRSA),0.07112068960000001,7.11206896
Slovenia,2012,Staphylococcus aureus,Meticillin (MRSA),0.1033707865,10.33707865
Slovenia,2013,Staphylococcus aureus,Meticillin (MRSA),0.09032258060000001,9.03225806
Slovenia,2014,Staphylococcus aureus,Meticillin (MRSA),0.1313131313,13.13131313
Slovenia,2015,Staphylococcus aureus,Meticillin (MRSA),0.0916179337,9.16179337
Slovenia,2016,Staphylococcus aureus,Meticillin (MRSA),0.1104868913,11.04868913
Slovenia,2017,Staphylococcus aureus,Meticillin (MRSA),0.0902777777,9.02777777
Slovenia,2018,Staphylococcus aureus,Meticillin (MRSA),0.1171617161,11.71617161
Slovenia,2019,Staphylococcus aureus,Meticillin (MRSA),0.0746951219,7.46951219
Slovenia,2020,Staphylococcus aureus,Meticillin (MRSA),0.0984528832,9.84528832
Slovenia,2021,Staphylococcus aureus,Meticillin (MRSA),0.078125,7.8125
Slovenia,2022,Staphylococcus aureus,Meticillin (MRSA),0.08695652170000001,8.69565217
Slovenia,2023,Staphylococcus aureus,Meticillin (MRSA),0.1010401188,10.10401188
Slovenia,2024,Staphylococcus aureus,Meticillin (MRSA),0.08702064890000001,8.70206489
Spain,2000,Staphylococcus aureus,Meticillin (MRSA),0.2940490081,29.40490081
Spain,2001,Staphylococcus aureus,Meticillin (MRSA),0.2444678609,24.44678609
Spain,2002,Staphylococcus aureus,Meticillin (MRSA),0.23327759189999997,23.32775919
Spain,2003,Staphylococcus aureus,Meticillin (MRSA),0.2401150251,24.01150251
Spain,2004,Staphylococcus aureus,Meticillin (MRSA),0.2627785058,26.27785058
Spain,2005,Staphylococcus aureus,Meticillin (MRSA),0.2707554225,27.07554225
Spain,2006,Staphylococcus aureus,Meticillin (MRSA),0.2521915037,25.21915037
Spain,2007,Staphylococcus aureus,Meticillin (MRSA),0.2545676004,25.45676004
Spain,2008,Staphylococcus aureus,Meticillin (MRSA),0.2669322709,26.69322709
Spain,2009,Staphylococcus aureus,Meticillin (MRSA),0.2594752186,25.94752186
Spain,2010,Staphylococcus aureus,Meticillin (MRSA),0.2532729103,25.32729103
Spain,2011,Staphylococcus aureus,Meticillin (MRSA),0.2246153846,22.46153846
Spain,2012,Staphylococcus aureus,Meticillin (MRSA),0.24275934700000001,24.2759347
Spain,2013,Staphylococcus aureus,Meticillin (MRSA),0.2256612267,22.56612267
Spain,2014,Staphylococcus aureus,Meticillin (MRSA),0.2166666666,21.66666666
Spain,2015,Staphylococcus aureus,Meticillin (MRSA),0.252920264,25.2920264
Spain,2016,Staphylococcus aureus,Meticillin (MRSA),0.2580976863,25.80976863
Spain,2017,Staphylococcus aureus,Meticillin (MRSA),0.2521551724,25.21551724
Spain,2018,Staphylococcus aureus,Meticillin (MRSA),0.2467266775,24.67266775
Spain,2019,Staphylococcus aureus,Meticillin (MRSA),0.2331243083,23.31243083
Spain,2020,Staphylococcus aureus,Meticillin (MRSA),0.23086900119999998,23.08690012
Spain,2021,Staphylococcus aureus,Meticillin (MRSA),0.2737341772,27.37341772
Spain,2022,Staphylococcus aureus,Meticillin (MRSA),0.2570632709,25.70632709
Spain,2023,Staphylococcus aureus,Meticillin (MRSA),0.2588446036,25.88446036
Spain,2024,Staphylococcus aureus,Meticillin (MRSA),0.2368647717,23.68647717
Sweden,2000,Staphylococcus aureus,Meticillin (MRSA),0.0060893098000000005,0.60893098
Sweden,2001,Staphylococcus aureus,Meticillin (MRSA),0.0085731781,0.85731781
Sweden,2002,Staphylococcus aureus,Meticillin (MRSA),0.0065359477,0.65359477
Sweden,2003,Staphylococcus aureus,Meticillin (MRSA),0.0086253369,0.86253369
Sweden,2004,Staphylococcus aureus,Meticillin (MRSA),0.007345225600000001,0.73452256
Sweden,2005,Staphylococcus aureus,Meticillin (MRSA),0.0101465614,1.01465614
Sweden,2006,Staphylococcus aureus,Meticillin (MRSA),0.0086426029,0.86426029
Sweden,2007,Staphylococcus aureus,Meticillin (MRSA),0.0050855293,0.50855293
Sweden,2008,Staphylococcus aureus,Meticillin (MRSA),0.00664176,0.664176
Sweden,2010,Staphylococcus aureus,Meticillin (MRSA),0.0052592036,0.52592036
Sweden,2011,Staphylococcus aureus,Meticillin (MRSA),0.008080808,0.8080808
Sweden,2012,Staphylococcus aureus,Meticillin (MRSA),0.0073551946,0.73551946
Sweden,2013,Staphylococcus aureus,Meticillin (MRSA),0.0107343254,1.07343254
Sweden,2014,Staphylococcus aureus,Meticillin (MRSA),0.0094717668,0.94717668
Sweden,2015,Staphylococcus aureus,Meticillin (MRSA),0.0080025608,0.80025608
Sweden,2016,Staphylococcus aureus,Meticillin (MRSA),0.022608695600000003,2.26086956
Sweden,2017,Staphylococcus aureus,Meticillin (MRSA),0.0116186955,1.16186955
Sweden,2018,Staphylococcus aureus,Meticillin (MRSA),0.0192360538,1.92360538
Sweden,2019,Staphylococcus aureus,Meticillin (MRSA),0.01798924,1.798924
Sweden,2020,Staphylococcus aureus,Meticillin (MRSA),0.023286275600000003,2.32862756
Sweden,2021,Staphylococcus aureus,Meticillin (MRSA),0.0196560196,1.96560196
Sweden,2022,Staphylococcus aureus,Meticillin (MRSA),0.0185231854,1.85231854
Sweden,2023,Staphylococcus aureus,Meticillin (MRSA),0.0212255211,2.12255211
Sweden,2024,Staphylococcus aureus,Meticillin (MRSA),0.0259879437,2.59879437
United Kingdom,2000,Staphylococcus aureus,Meticillin (MRSA),0.41437632129999996,41.43763213
United Kingdom,2001,Staphylococcus aureus,Meticillin (MRSA),0.4725738396,47.25738396
United Kingdom,2002,Staphylococcus aureus,Meticillin (MRSA),0.4666246851,46.66246851
United Kingdom,2003,Staphylococcus aureus,Meticillin (MRSA),0.44015882009999996,44.01588201
United Kingdom,2004,Staphylococcus aureus,Meticillin (MRSA),0.4364811691,43.64811691
United Kingdom,2005,Staphylococcus aureus,Meticillin (MRSA),0.42954373580000005,42.95437358
United Kingdom,2006,Staphylococcus aureus,Meticillin (MRSA),0.42075,42.075
United Kingdom,2007,Staphylococcus aureus,Meticillin (MRSA),0.3560590313,35.60590313
United Kingdom,2008,Staphylococcus aureus,Meticillin (MRSA),0.3071641791,30.71641791
United Kingdom,2009,Staphylococcus aureus,Meticillin (MRSA),0.27818244880000004,27.81824488
United Kingdom,2010,Staphylococcus aureus,Meticillin (MRSA),0.2157228017,21.57228017
United Kingdom,2011,Staphylococcus aureus,Meticillin (MRSA),0.13644366189999999,13.64436619
United Kingdom,2012,Staphylococcus aureus,Meticillin (MRSA),0.1416292974,14.16292974
United Kingdom,2013,Staphylococcus aureus,Meticillin (MRSA),0.1388757675,13.88757675
United Kingdom,2014,Staphylococcus aureus,Meticillin (MRSA),0.1129166666,11.29166666
United Kingdom,2015,Staphylococcus aureus,Meticillin (MRSA),0.1073630758,10.73630758
United Kingdom,2016,Staphylococcus aureus,Meticillin (MRSA),0.0672919458,6.72919458
United Kingdom,2017,Staphylococcus aureus,Meticillin (MRSA),0.0692333671,6.92333671
United Kingdom,2018,Staphylococcus aureus,Meticillin (MRSA),0.0725262576,7.25262576
United Kingdom,2019,Staphylococcus aureus,Meticillin (MRSA),0.058810621,5.8810621
